TimOcurrencia,DesCPOcurrencia,EdatConstruccion,Clase_Alta,Clase_MediaAlta,Clase_Media,Clase_MediaSencilla,Clase_Sencilla,Temperatura_max,Temperatura_min,Humitat_max,Humitat_min,Precipitacio_max,Precipitacio_min,IrrSolar_max,IrrSolar_min,Vent_max,Vent_min,ProbabilitatManifestacio,ProbabilitatFesta,VolumSinistres
2018-05-20,8001,70,242,259,3062,166,245,22.6,17.5,86.0,47.0,0.0,0.0,947.0,0.0,7.1,1.3,0.0,0.0,0
2018-05-21,8001,70,242,259,3062,166,245,20.9,16.8,80.0,51.0,0.0,0.0,1122.0,0.0,6.2,1.5,31.54,114897.05,0
2018-05-22,8001,70,242,259,3062,166,245,22.3,18.0,85.0,59.0,0.0,0.0,1036.0,0.0,6.0,1.1,0.0,6539.94,0
2018-05-23,8001,70,242,259,3062,166,245,23.8,17.5,84.0,52.0,0.0,0.0,927.0,0.0,7.8,0.9,19.13,41106.59,0
2018-05-24,8001,70,242,259,3062,166,245,23.9,18.4,85.0,49.0,0.0,0.0,943.0,0.0,5.6,2.2,0.0,0.0,0
2018-05-25,8001,70,242,259,3062,166,245,23.6,18.5,81.0,40.0,0.0,0.0,942.0,0.0,12.1,2.1,11.6,188199.51,0
2018-05-26,8001,70,242,259,3062,166,245,22.5,18.6,87.0,58.0,1.5,0.0,820.0,0.0,11.3,5.0,0.0,0.0,0
2018-05-27,8001,70,242,259,3062,166,245,22.8,19.6,78.0,62.0,0.0,0.0,877.0,0.0,11.1,4.1,7.04,104929.8,0
2018-05-28,8001,70,242,259,3062,166,245,23.0,19.1,88.0,56.0,0.0,0.0,833.0,0.0,8.9,2.5,0.0,51000.0,0
2018-05-29,8001,70,242,259,3062,166,245,24.8,18.9,92.0,49.0,0.0,0.0,1008.0,0.0,9.5,2.0,0.0,63643.14,0
2018-05-30,8001,70,242,259,3062,166,245,23.3,19.3,79.0,59.0,1.9,0.0,1002.0,0.0,7.6,2.6,0.0,0.0,0
2018-05-31,8001,70,242,259,3062,166,245,23.2,18.5,82.0,56.0,0.0,0.0,957.0,0.0,6.1,1.6,0.0,1246384.58,0
2018-06-01,8001,70,242,259,3062,166,245,15.2,11.5,90.0,57.0,0.0,0.0,361.0,0.0,12.6,0.4,0.0,0.0,0
2018-06-02,8001,70,242,259,3062,166,245,11.2,7.9,91.0,55.0,0.6,0.0,411.0,0.0,6.2,1.7,12.0,27143.17,0
2018-06-03,8001,70,242,259,3062,166,245,17.8,9.9,68.0,32.0,0.0,0.0,735.0,0.0,12.7,1.8,0.0,747727.29,0
2018-06-04,8001,70,242,259,3062,166,245,17.2,11.9,87.0,53.0,0.0,0.0,779.0,0.0,7.9,0.9,7.28,2262.46,0
2018-06-05,8001,70,242,259,3062,166,245,22.6,15.5,88.0,51.0,1.0,0.0,847.0,0.0,6.7,0.0,0.0,0.0,2
2018-06-06,8001,70,242,259,3062,166,245,23.1,17.6,85.0,51.0,0.7,0.0,752.0,0.0,10.9,1.6,4.41,1545321.78,1
2018-06-07,8001,70,242,259,3062,166,245,26.9,23.8,72.0,53.0,0.0,0.0,965.0,0.0,8.6,2.0,0.0,0.0,1
2018-06-08,8001,70,242,259,3062,166,245,30.9,27.6,81.0,49.0,0.0,0.0,886.0,0.0,6.1,1.5,2.68,832.31,0
2018-06-09,8001,70,242,259,3062,166,245,25.9,19.0,99.0,65.0,58.7,0.0,851.0,0.0,18.4,1.7,0.0,1013852.73,0
2018-06-10,8001,70,242,259,3062,166,245,24.6,19.6,79.0,61.0,0.0,0.0,608.0,0.0,7.9,0.7,1.62,36900.0,0
2018-06-11,8001,70,242,259,3062,166,245,16.2,12.3,75.0,49.0,0.0,0.0,577.0,0.0,9.4,2.5,0.0,0.0,0
2018-06-12,8001,70,242,259,3062,166,245,16.6,12.3,85.0,54.0,0.0,0.0,460.0,0.0,7.4,0.7,0.0,633127.41,3
2018-06-13,8001,70,242,259,3062,166,245,28.4,18.7,78.0,34.0,0.0,0.0,991.0,0.0,8.7,1.8,0.0,0.0,0
2018-06-14,8001,70,242,259,3062,166,245,23.6,20.3,74.0,42.0,0.0,0.0,983.0,0.0,8.4,1.2,0.0,13574.75,0
2018-06-15,8001,70,242,259,3062,166,245,25.3,20.1,78.0,44.0,0.0,0.0,995.0,0.0,6.7,0.9,0.0,621839.53,1
2018-06-16,8001,70,242,259,3062,166,245,25.6,20.8,81.0,52.0,0.0,0.0,952.0,0.0,6.5,1.4,38.0,42233.5,0
2018-06-17,8001,70,242,259,3062,166,245,24.5,20.7,81.0,47.0,0.0,0.0,904.0,0.0,7.0,1.5,0.0,0.0,0
2018-06-18,8001,70,242,259,3062,166,245,27.6,20.8,86.0,40.0,0.0,0.0,955.0,0.0,6.3,1.7,23.05,576929.25,0
2018-06-19,8001,70,242,259,3062,166,245,27.0,21.6,73.0,40.0,0.0,0.0,945.0,0.0,7.6,1.1,0.0,0.0,1
2018-06-20,8001,70,242,259,3062,166,245,27.1,21.9,75.0,45.0,0.0,0.0,953.0,0.0,5.0,0.6,13.98,337375.34,0
2018-06-21,8001,70,242,259,3062,166,245,30.3,22.0,77.0,33.0,0.0,0.0,950.0,0.0,5.7,0.7,0.0,406113.06,0
2018-06-22,8001,70,242,259,3062,166,245,30.8,23.7,80.0,42.0,0.0,0.0,934.0,0.0,7.3,0.9,8.48,204628.49,0
2018-06-23,8001,70,242,259,3062,166,245,24.3,23.1,82.0,47.0,0.0,0.0,947.0,0.0,6.6,1.0,0.0,0.0,0
2018-06-24,8001,70,242,259,3062,166,245,25.2,22.4,68.0,45.0,0.0,0.0,960.0,0.0,5.8,1.1,5.14,1113680.09,0
2018-06-25,8001,70,242,259,3062,166,245,25.0,22.8,72.0,48.0,0.0,0.0,961.0,0.0,7.3,0.7,0.0,0.0,0
2018-06-26,8001,70,242,259,3062,166,245,26.3,23.0,79.0,48.0,0.0,0.0,949.0,0.0,5.6,1.4,0.0,105787.72,0
2018-06-27,8001,70,242,259,3062,166,245,29.8,23.0,73.0,40.0,0.0,0.0,947.0,0.0,10.5,1.5,0.0,609852.51,0
2018-06-28,8001,70,242,259,3062,166,245,28.2,22.6,81.0,57.0,1.2,0.0,986.0,0.0,8.5,1.2,0.0,49741.16,0
2018-06-29,8001,70,242,259,3062,166,245,27.7,22.3,79.0,52.0,0.0,0.0,955.0,0.0,7.2,1.6,0.0,0.0,0
2018-06-30,8001,70,242,259,3062,166,245,26.7,22.3,80.0,46.0,0.0,0.0,951.0,0.0,6.9,2.1,100.0,931120.09,0
2018-07-01,8001,70,242,259,3062,166,245,15.0,9.1,86.0,66.0,1.9,0.0,43.0,0.0,10.2,1.4,0.0,0.0,0
2018-07-02,8001,70,242,259,3062,166,245,11.5,5.2,67.0,33.0,0.0,0.0,588.0,0.0,7.3,2.4,60.65,400076.38,1
2018-07-03,8001,70,242,259,3062,166,245,17.0,8.9,77.0,29.0,0.0,0.0,751.0,0.0,10.9,1.2,0.0,227976.5,0
2018-07-04,8001,70,242,259,3062,166,245,16.3,13.5,76.0,61.0,0.4,0.0,526.0,0.0,12.8,5.2,36.79,242658.59,0
2018-07-05,8001,70,242,259,3062,166,245,23.2,17.2,85.0,53.0,0.0,0.0,915.0,0.0,7.6,1.0,0.0,0.0,0
2018-07-06,8001,70,242,259,3062,166,245,22.8,18.5,78.0,58.0,0.8,0.0,852.0,0.0,5.7,2.0,22.31,260738.82,0
2018-07-07,8001,70,242,259,3062,166,245,28.7,23.4,77.0,57.0,0.0,0.0,970.0,0.0,8.8,1.1,0.0,0.0,0
2018-07-08,8001,70,242,259,3062,166,245,31.8,27.3,81.0,58.0,0.0,0.0,877.0,0.0,9.8,1.3,13.53,87611.2,0
2018-07-09,8001,70,242,259,3062,166,245,26.3,21.6,82.0,62.0,0.1,0.0,851.0,0.0,8.4,0.9,0.0,9003.98,0
2018-07-10,8001,70,242,259,3062,166,245,22.4,15.7,82.0,46.0,0.3,0.0,774.0,0.0,8.6,1.2,0.0,8566.72,0
2018-07-11,8001,70,242,259,3062,166,245,19.3,12.6,65.0,42.0,0.0,0.0,566.0,0.0,7.6,1.0,0.0,0.0,0
2018-07-12,8001,70,242,259,3062,166,245,13.8,10.8,76.0,60.0,0.0,0.0,450.0,0.0,9.6,1.2,0.0,70369.07,0
2018-07-13,8001,70,242,259,3062,166,245,28.9,23.8,65.0,39.0,0.0,0.0,848.0,0.0,8.1,1.9,0.0,0.0,0
2018-07-14,8001,70,242,259,3062,166,245,31.1,24.3,55.0,29.0,0.0,0.0,936.0,0.0,5.9,0.8,26.0,0.0,0
2018-07-15,8001,70,242,259,3062,166,245,28.6,24.2,83.0,43.0,0.0,0.0,907.0,0.0,6.3,1.0,0.0,770349.06,0
2018-07-16,8001,70,242,259,3062,166,245,29.2,20.6,97.0,40.0,16.2,0.0,934.0,0.0,11.0,2.0,15.77,0.0,1
2018-07-17,8001,70,242,259,3062,166,245,28.8,23.9,80.0,46.0,0.0,0.0,941.0,0.0,7.6,2.1,0.0,0.0,0
2018-07-18,8001,70,242,259,3062,166,245,27.9,24.0,77.0,52.0,0.0,0.0,891.0,0.0,6.0,0.8,9.56,480571.33,0
2018-07-19,8001,70,242,259,3062,166,245,29.2,24.2,78.0,57.0,0.0,0.0,940.0,0.0,6.8,1.4,0.0,0.0,0
2018-07-20,8001,70,242,259,3062,166,245,30.0,24.4,79.0,42.0,0.0,0.0,917.0,0.0,6.4,0.9,5.8,3396.57,0
2018-07-21,8001,70,242,259,3062,166,245,28.9,23.5,81.0,41.0,0.1,0.0,928.0,0.0,9.4,1.1,0.0,288084.67,0
2018-07-22,8001,70,242,259,3062,166,245,26.2,21.9,87.0,60.0,3.6,0.0,964.0,0.0,9.5,1.7,3.52,7200.12,0
2018-07-23,8001,70,242,259,3062,166,245,29.1,21.8,81.0,53.0,0.0,0.0,944.0,0.0,9.3,1.6,0.0,0.0,0
2018-07-24,8001,70,242,259,3062,166,245,29.2,24.5,82.0,54.0,0.0,0.0,924.0,0.0,8.5,2.1,0.0,4019499.28,0
2018-07-25,8001,70,242,259,3062,166,245,31.1,24.0,70.0,34.0,0.0,0.0,921.0,0.0,6.2,1.7,0.0,0.0,0
2018-07-26,8001,70,242,259,3062,166,245,33.1,26.2,73.0,28.0,0.0,0.0,941.0,0.0,8.3,1.8,0.0,2648.78,0
2018-07-27,8001,70,242,259,3062,166,245,31.0,24.8,73.0,48.0,0.0,0.0,927.0,0.0,10.6,2.0,0.0,2429907.79,0
2018-07-28,8001,70,242,259,3062,166,245,29.9,25.1,85.0,61.0,0.0,0.0,945.0,0.0,7.6,2.0,12.0,1146.89,0
2018-07-29,8001,70,242,259,3062,166,245,29.9,24.4,85.0,60.0,0.0,0.0,930.0,0.0,7.7,1.7,0.0,0.0,0
2018-07-30,8001,70,242,259,3062,166,245,30.6,25.4,84.0,55.0,0.0,0.0,908.0,0.0,5.3,1.4,7.28,1414546.11,0
2018-07-31,8001,70,242,259,3062,166,245,31.4,25.5,75.0,43.0,0.0,0.0,910.0,0.0,5.1,1.0,0.0,0.0,0
2018-08-01,8001,70,242,259,3062,166,245,14.6,7.9,80.0,49.0,0.0,0.0,533.0,0.0,8.1,1.1,4.41,3262.0,0
2018-08-02,8001,70,242,259,3062,166,245,7.0,2.9,93.0,54.0,2.7,0.0,444.0,0.0,6.8,2.0,0.0,858969.07,0
2018-08-03,8001,70,242,259,3062,166,245,15.2,10.4,85.0,40.0,0.1,0.0,422.0,0.0,8.7,0.5,2.68,1978.5,0
2018-08-04,8001,70,242,259,3062,166,245,15.7,12.4,95.0,59.0,4.6,0.0,432.0,0.0,9.2,2.5,0.0,0.0,0
2018-08-05,8001,70,242,259,3062,166,245,22.7,15.6,93.0,55.0,0.1,0.0,876.0,0.0,5.1,1.0,1.62,731381.1,0
2018-08-06,8001,70,242,259,3062,166,245,24.7,18.1,87.0,55.0,0.0,0.0,899.0,0.0,8.0,1.0,0.0,0.0,1
2018-08-07,8001,70,242,259,3062,166,245,30.5,24.2,76.0,34.0,0.0,0.0,954.0,0.0,6.5,0.7,0.0,51051.7,0
2018-08-08,8001,70,242,259,3062,166,245,30.3,27.0,79.0,61.0,1.4,0.0,883.0,0.0,7.9,1.9,0.0,98314.13,0
2018-08-09,8001,70,242,259,3062,166,245,26.4,21.8,84.0,64.0,0.0,0.0,768.0,0.0,6.1,0.6,0.0,81002.42,0
2018-08-10,8001,70,242,259,3062,166,245,20.9,15.8,77.0,46.0,0.2,0.0,622.0,0.0,5.1,1.8,0.0,0.0,0
2018-08-11,8001,70,242,259,3062,166,245,17.2,14.6,82.0,58.0,0.1,0.0,538.0,0.0,5.5,0.9,0.0,138493.23,0
2018-08-12,8001,70,242,259,3062,166,245,15.8,11.0,73.0,53.0,0.0,0.0,409.0,0.0,6.6,1.4,0.0,0.0,0
2018-08-13,8001,70,242,259,3062,166,245,27.9,25.0,81.0,52.0,0.0,0.0,875.0,0.0,8.1,1.1,0.0,47832.64,0
2018-08-14,8001,70,242,259,3062,166,245,28.0,23.3,76.0,53.0,0.9,0.0,831.0,0.0,9.5,1.1,0.0,36167.75,0
2018-08-15,8001,70,242,259,3062,166,245,28.3,24.4,73.0,52.0,0.0,0.0,904.0,0.0,8.9,1.4,0.0,22201.37,0
2018-08-16,8001,70,242,259,3062,166,245,28.7,24.2,75.0,58.0,0.0,0.0,811.0,0.0,10.0,0.8,0.0,0.0,0
2018-08-17,8001,70,242,259,3062,166,245,27.4,18.7,99.0,57.0,28.3,0.0,965.0,0.0,10.5,1.4,0.0,35233.56,4
2018-08-18,8001,70,242,259,3062,166,245,27.6,21.5,64.0,46.0,0.0,0.0,936.0,0.0,6.3,1.4,0.0,0.0,0
2018-08-19,8001,70,242,259,3062,166,245,30.4,23.1,64.0,38.0,0.0,0.0,887.0,0.0,7.6,0.8,0.0,4060.06,0
2018-08-20,8001,70,242,259,3062,166,245,31.7,25.0,77.0,37.0,0.0,0.0,874.0,0.0,7.2,0.9,0.0,2842.04,0
2018-08-21,8001,70,242,259,3062,166,245,31.9,24.5,76.0,32.0,0.0,0.0,876.0,0.0,8.2,1.1,0.0,0.0,0
2018-08-22,8001,70,242,259,3062,166,245,30.4,24.6,80.0,37.0,0.0,0.0,875.0,0.0,5.1,1.3,0.0,0.0,0
2018-08-23,8001,70,242,259,3062,166,245,31.5,24.6,76.0,43.0,0.1,0.0,855.0,0.0,6.6,1.0,0.0,1095200.0,0
2018-08-24,8001,70,242,259,3062,166,245,29.2,24.6,76.0,45.0,0.0,0.0,851.0,0.0,7.6,1.0,0.0,0.0,0
2018-08-25,8001,70,242,259,3062,166,245,25.4,21.1,78.0,52.0,2.7,0.0,879.0,0.0,7.3,2.7,0.0,300957.9,0
2018-08-26,8001,70,242,259,3062,166,245,25.4,21.7,78.0,59.0,0.0,0.0,779.0,0.0,9.0,1.6,0.0,705824.48,0
2018-08-27,8001,70,242,259,3062,166,245,27.4,23.2,82.0,58.0,0.0,0.0,849.0,0.0,6.7,1.5,0.0,182540.19,0
2018-08-28,8001,70,242,259,3062,166,245,30.2,24.0,82.0,58.0,0.0,0.0,833.0,0.0,10.7,2.2,0.0,0.0,0
2018-08-29,8001,70,242,259,3062,166,245,27.3,24.7,84.0,56.0,0.7,0.0,723.0,0.0,9.9,1.2,1.0,596920.41,0
2018-08-30,8001,70,242,259,3062,166,245,29.3,23.8,83.0,52.0,1.0,0.0,815.0,0.0,9.6,1.4,0.0,0.0,0
2018-08-31,8001,70,242,259,3062,166,245,24.6,20.3,98.0,64.0,10.4,0.0,277.0,0.0,8.6,1.8,0.0,70382.78,1
2018-09-01,8001,70,242,259,3062,166,245,14.3,6.7,72.0,35.0,0.0,0.0,470.0,0.0,10.5,2.3,0.61,294897.75,0
2018-09-02,8001,70,242,259,3062,166,245,10.4,3.6,67.0,37.0,0.0,0.0,609.0,0.0,7.3,1.5,0.0,120942.66,0
2018-09-03,8001,70,242,259,3062,166,245,17.5,9.9,91.0,55.0,0.0,0.0,735.0,0.0,7.0,0.9,0.0,0.0,0
2018-09-04,8001,70,242,259,3062,166,245,17.9,10.9,89.0,52.0,0.0,0.0,875.0,0.0,10.1,2.2,0.37,250980.47,0
2018-09-05,8001,70,242,259,3062,166,245,22.6,16.5,88.0,52.0,0.0,0.0,845.0,0.0,7.0,1.4,0.0,0.0,0
2018-09-06,8001,70,242,259,3062,166,245,27.5,19.6,85.0,33.0,0.0,0.0,986.0,0.0,8.1,1.4,0.0,43740.53,4
2018-09-07,8001,70,242,259,3062,166,245,31.2,24.8,82.0,43.0,0.0,0.0,946.0,0.0,10.5,0.9,0.22,284573.99,0
2018-09-08,8001,70,242,259,3062,166,245,30.0,23.7,80.0,45.0,0.4,0.0,920.0,0.0,9.0,1.8,0.0,26529.97,0
2018-09-09,8001,70,242,259,3062,166,245,26.7,22.9,77.0,64.0,0.0,0.0,694.0,0.0,5.7,1.2,0.0,0.0,0
2018-09-10,8001,70,242,259,3062,166,245,21.8,14.8,98.0,62.0,32.0,0.0,667.0,0.0,10.9,3.9,0.14,343753.51,0
2018-09-11,8001,70,242,259,3062,166,245,16.1,12.7,98.0,56.0,15.7,0.0,192.0,0.0,9.7,2.0,0.0,0.0,0
2018-09-12,8001,70,242,259,3062,166,245,18.5,10.7,72.0,42.0,0.0,0.0,435.0,0.0,9.9,1.4,0.0,0.0,0
2018-09-13,8001,70,242,259,3062,166,245,27.7,22.0,80.0,57.0,0.0,0.0,788.0,0.0,9.4,1.2,0.0,291628.88,0
2018-09-14,8001,70,242,259,3062,166,245,27.2,22.2,84.0,48.0,0.0,0.0,787.0,0.0,7.2,1.4,0.0,0.0,0
2018-09-15,8001,70,242,259,3062,166,245,26.0,22.5,79.0,58.0,0.3,0.0,755.0,0.0,5.2,1.3,0.0,0.0,0
2018-09-16,8001,70,242,259,3062,166,245,27.4,22.2,82.0,60.0,0.1,0.0,785.0,0.0,6.0,0.8,0.0,635961.86,0
2018-09-17,8001,70,242,259,3062,166,245,26.4,22.6,83.0,65.0,0.0,0.0,852.0,0.0,6.4,1.3,0.0,0.0,0
2018-09-18,8001,70,242,259,3062,166,245,25.2,19.5,98.0,68.0,7.5,0.0,781.0,0.0,7.7,1.2,0.0,457072.67,0
2018-09-19,8001,70,242,259,3062,166,245,26.0,21.7,84.0,62.0,0.0,0.0,769.0,0.0,5.3,1.9,0.0,174657.7,0
2018-09-20,8001,70,242,259,3062,166,245,30.1,22.5,77.0,43.0,0.0,0.0,771.0,0.0,5.3,0.6,0.0,1156141.59,0
2018-09-21,8001,70,242,259,3062,166,245,30.1,23.0,83.0,46.0,0.0,0.0,742.0,0.0,6.8,0.9,0.0,0.0,0
2018-09-22,8001,70,242,259,3062,166,245,28.9,23.6,85.0,48.0,0.0,0.0,779.0,0.0,8.5,0.7,25.0,935952.65,0
2018-09-23,8001,70,242,259,3062,166,245,28.8,23.3,84.0,52.0,0.0,0.0,728.0,0.0,7.9,0.8,0.0,0.0,0
2018-09-24,8001,70,242,259,3062,166,245,25.2,22.5,80.0,63.0,0.0,0.0,505.0,0.0,6.6,1.4,15.16,514747.6,0
2018-09-25,8001,70,242,259,3062,166,245,24.8,19.7,65.0,38.0,0.0,0.0,772.0,0.0,11.2,2.0,0.0,39000.49,0
2018-09-26,8001,70,242,259,3062,166,245,23.6,19.4,65.0,52.0,0.0,0.0,751.0,0.0,11.8,4.3,9.2,283644.62,0
2018-09-27,8001,70,242,259,3062,166,245,23.0,17.7,70.0,52.0,0.0,0.0,760.0,0.0,5.8,1.6,0.0,0.0,0
2018-09-28,8001,70,242,259,3062,166,245,28.4,18.2,78.0,37.0,0.0,0.0,736.0,0.0,7.6,0.7,5.58,167497.96,0
2018-09-29,8001,70,242,259,3062,166,245,24.8,20.3,73.0,49.0,0.0,0.0,718.0,0.0,8.5,0.7,0.0,0.0,0
2018-09-30,8001,70,242,259,3062,166,245,27.0,20.8,79.0,50.0,0.0,0.0,732.0,0.0,9.4,0.7,3.38,19953.83,0
2018-10-01,8001,70,242,259,3062,166,245,14.3,9.0,56.0,42.0,0.0,0.0,481.0,0.0,10.9,3.4,0.0,375.24,0
2018-10-02,8001,70,242,259,3062,166,245,12.9,6.0,58.0,17.0,0.0,0.0,602.0,0.0,9.8,1.8,0.0,1460.0,0
2018-10-03,8001,70,242,259,3062,166,245,20.9,12.9,92.0,51.0,0.3,0.0,741.0,0.0,9.3,1.9,0.0,0.0,0
2018-10-04,8001,70,242,259,3062,166,245,15.5,10.2,94.0,43.0,2.5,0.0,830.0,0.0,11.5,2.1,0.0,612513.13,0
2018-10-05,8001,70,242,259,3062,166,245,19.5,16.4,86.0,63.0,0.0,0.0,981.0,0.0,6.9,1.8,0.0,0.0,0
2018-10-06,8001,70,242,259,3062,166,245,27.3,21.2,78.0,43.0,0.6,0.0,870.0,0.0,8.7,1.7,24.0,79460.94,0
2018-10-07,8001,70,242,259,3062,166,245,29.9,24.6,74.0,46.0,0.0,0.0,926.0,0.0,9.2,1.4,0.0,325647.05,0
2018-10-08,8001,70,242,259,3062,166,245,27.4,23.2,70.0,42.0,0.0,0.0,913.0,0.0,7.1,1.5,14.56,48195.5,0
2018-10-09,8001,70,242,259,3062,166,245,24.9,22.4,74.0,66.0,0.0,0.0,399.0,0.0,4.8,0.9,0.0,0.0,3
2018-10-10,8001,70,242,259,3062,166,245,22.7,17.4,93.0,72.0,2.6,0.0,648.0,0.0,8.3,0.9,8.83,280763.24,0
2018-10-11,8001,70,242,259,3062,166,245,19.9,12.3,78.0,51.0,0.0,0.0,557.0,0.0,9.3,1.9,0.0,0.0,0
2018-10-12,8001,70,242,259,3062,166,245,15.7,11.2,69.0,46.0,0.0,0.0,434.0,0.0,7.9,1.5,5.36,17610.29,0
2018-10-13,8001,70,242,259,3062,166,245,23.1,20.6,92.0,80.0,2.6,0.0,233.0,0.0,3.8,0.9,0.0,152561.38,0
2018-10-14,8001,70,242,259,3062,166,245,24.0,19.7,93.0,67.0,5.7,0.0,648.0,0.0,15.9,1.3,3.25,3342.78,0
2018-10-15,8001,70,242,259,3062,166,245,23.4,18.1,89.0,50.0,0.8,0.0,730.0,0.0,14.2,1.2,0.0,0.0,0
2018-10-16,8001,70,242,259,3062,166,245,22.4,17.0,77.0,55.0,0.0,0.0,678.0,0.0,6.7,1.3,0.0,92533.15,0
2018-10-17,8001,70,242,259,3062,166,245,22.5,17.9,75.0,57.0,0.0,0.0,635.0,0.0,8.9,2.1,0.0,0.0,0
2018-10-18,8001,70,242,259,3062,166,245,21.8,18.4,86.0,57.0,2.0,0.0,341.0,0.0,10.3,2.2,0.0,0.0,0
2018-10-19,8001,70,242,259,3062,166,245,23.5,17.7,95.0,55.0,2.5,0.0,728.0,0.0,10.8,1.9,0.0,19385.83,0
2018-10-20,8001,70,242,259,3062,166,245,23.5,17.4,96.0,53.0,2.8,0.0,625.0,0.0,7.6,1.3,0.0,0.0,0
2018-10-21,8001,70,242,259,3062,166,245,24.4,17.0,86.0,51.0,0.0,0.0,607.0,0.0,6.2,0.5,0.0,0.0,0
2018-10-22,8001,70,242,259,3062,166,245,22.0,17.7,81.0,49.0,0.0,0.0,613.0,0.0,6.9,0.8,0.0,269027.54,0
2018-10-23,8001,70,242,259,3062,166,245,21.8,16.1,82.0,49.0,0.0,0.0,605.0,0.0,6.1,1.1,0.0,0.0,0
2018-10-24,8001,70,242,259,3062,166,245,26.0,16.4,68.0,34.0,0.0,0.0,630.0,0.0,8.4,0.8,0.0,0.0,0
2018-10-25,8001,70,242,259,3062,166,245,21.9,17.0,74.0,46.0,0.0,0.0,611.0,0.0,4.2,0.6,0.0,158732.65,0
2018-10-26,8001,70,242,259,3062,166,245,21.5,15.4,85.0,53.0,0.1,0.0,511.0,0.0,4.6,0.3,0.0,0.0,0
2018-10-27,8001,70,242,259,3062,166,245,18.2,11.6,94.0,69.0,2.0,0.0,50.0,0.0,7.1,1.9,0.0,0.0,0
2018-10-28,8001,70,242,259,3062,166,245,13.0,9.7,83.0,56.0,0.9,0.0,359.0,0.0,8.6,2.3,0.0,693376.22,0
2018-10-29,8001,70,242,259,3062,166,245,13.9,8.2,65.0,43.0,0.0,0.0,336.0,0.0,12.6,3.3,0.0,0.0,0
2018-10-30,8001,70,242,259,3062,166,245,16.9,7.5,86.0,34.0,0.6,0.0,576.0,0.0,6.8,1.8,0.0,153667.6,0
2018-10-31,8001,70,242,259,3062,166,245,16.7,11.5,96.0,52.0,12.4,0.0,495.0,0.0,12.7,1.8,1.0,366806.33,2
2018-11-01,8001,70,242,259,3062,166,245,14.7,9.2,64.0,36.0,0.0,0.0,478.0,0.0,12.3,2.0,0.0,126904.11,0
2018-11-02,8001,70,242,259,3062,166,245,14.9,5.8,73.0,32.0,0.0,0.0,617.0,0.0,8.4,1.2,0.0,0.0,0
2018-11-03,8001,70,242,259,3062,166,245,18.7,13.1,89.0,34.0,0.0,0.0,628.0,0.0,12.8,1.9,27.61,298948.98,0
2018-11-04,8001,70,242,259,3062,166,245,14.5,9.3,95.0,56.0,4.0,0.0,889.0,0.0,14.5,4.4,0.0,0.0,0
2018-11-05,8001,70,242,259,3062,166,245,21.8,15.8,87.0,56.0,0.0,0.0,953.0,0.0,11.9,2.7,16.38,46685.41,0
2018-11-06,8001,70,242,259,3062,166,245,27.9,21.0,83.0,35.0,0.0,0.0,977.0,0.0,11.4,0.8,0.37,113458.38,0
2018-11-07,8001,70,242,259,3062,166,245,28.5,24.0,84.0,55.0,0.0,0.0,926.0,0.0,7.6,1.9,9.93,59661.27,0
2018-11-08,8001,70,242,259,3062,166,245,27.2,23.6,75.0,49.0,0.0,0.0,890.0,0.0,6.7,1.0,0.0,0.0,0
2018-11-09,8001,70,242,259,3062,166,245,27.7,21.8,80.0,45.0,0.0,0.0,773.0,0.0,5.6,0.7,6.25,270691.81,0
2018-11-10,8001,70,242,259,3062,166,245,25.4,18.6,91.0,60.0,0.0,0.0,711.0,0.0,11.0,0.8,0.0,0.0,0
2018-11-11,8001,70,242,259,3062,166,245,22.2,15.8,90.0,49.0,0.0,0.0,543.0,0.0,7.3,0.8,3.65,25092.22,0
2018-11-12,8001,70,242,259,3062,166,245,14.9,9.2,75.0,58.0,0.0,0.0,423.0,0.0,4.3,0.3,0.14,125886.31,0
2018-11-13,8001,70,242,259,3062,166,245,20.4,17.0,83.0,66.0,0.0,0.0,468.0,0.0,9.8,2.6,0.0,15219.2,0
2018-11-14,8001,70,242,259,3062,166,245,19.3,16.7,94.0,72.0,0.0,0.0,476.0,0.0,7.5,2.2,0.0,0.0,0
2018-11-15,8001,70,242,259,3062,166,245,18.7,14.1,98.0,82.0,18.1,0.0,368.0,0.0,9.2,2.3,0.0,77893.45,4
2018-11-16,8001,70,242,259,3062,166,245,17.2,14.8,91.0,72.0,1.3,0.0,254.0,0.0,5.8,1.8,0.0,0.0,0
2018-11-17,8001,70,242,259,3062,166,245,16.4,13.1,86.0,59.0,0.7,0.0,262.0,0.0,7.3,3.0,0.0,1387.87,0
2018-11-18,8001,70,242,259,3062,166,245,15.1,12.3,92.0,71.0,2.4,0.0,243.0,0.0,11.5,4.3,0.0,319745.94,0
2018-11-19,8001,70,242,259,3062,166,245,15.3,12.1,88.0,60.0,1.1,0.0,513.0,0.0,10.1,1.9,0.0,841.79,0
2018-11-20,8001,70,242,259,3062,166,245,16.1,10.1,90.0,72.0,5.0,0.0,357.0,0.0,10.9,1.4,0.0,0.0,0
2018-11-21,8001,70,242,259,3062,166,245,18.7,11.0,74.0,43.0,0.0,0.0,538.0,0.0,9.9,2.2,0.0,193935.71,0
2018-11-22,8001,70,242,259,3062,166,245,18.4,12.2,70.0,41.0,0.0,0.0,521.0,0.0,6.5,0.8,0.0,0.0,0
